country,league,alert,verif,datameci,orameci,etapa,txtechipa1,place1,txtechipa2,place2,underprob,underoddsc,cotau,overprob,overoddsc,cotao,homeprob,homeoddsc,cotaa,drawprob,drawoddsc,cotae,awayprob,awayoddsc,cotad,score,validated,result,scor1,scor2,scorp1,scorp2,elohomeo,eloawayo,elodiff,totalgh,totalga,totaldiff,scoredh,scoreda,scodiff,receivedh,receiveda,recdiff,ggh,gga,ngh,nga,gh0,gh1,gh2,gh3,gh4,ga0,ga1,ga2,ga3,ga4,goalminh,goalmina,formah,formaa,codechipa1,codechipa2
England,Premier L,,,10/30/2021,1800,10,Burnley,18 (18),Brentford,12 (6),53.975,1.853,1.66,46.025,2.173,2.35,38.091,2.625,2.74,26.415,3.786,3.21,35.494,2.817,2.9,1-0 (11.63); 1-1 (11.60); 1-2 ( 8.73); 0-0 ( 8.69); 0-1 ( 8.66);,294,3-1 (3-0),3,1,3,0,1610,1709,-99,2.388,2.222,0.166,0.975,1.222,-0.248,1.414,1.0,0.414,44.726,44.444,55.274,55.556,27.4,36.7,21.7,10.2,3.7,31.7,31.6,23.8,8.5,2.7," 4,32,36",79,-3,17,1030,1059
England,Premier L,,,10/30/2021,1800,10,Liverpool,2 (6),Brighton,5 (7),39.163,2.553,2.74,60.837,1.644,1.48,72.782,1.374,1.3,16.314,6.13,5.75,10.904,9.171,11.6,2-0 (13.56); 2-1 ( 9.61); 1-0 ( 9.01); 3-0 ( 8.15); 4-0 ( 7.30);,220,2-2 (2-1),2,2,2,1,2042,1729,313,3.111,2.36,0.751,2.046,0.975,1.07,1.066,1.385,-0.32,53.561,49.689,46.439,50.311,10.8,19.0,28.6,17.2,15.4,47.4,33.6,13.6,5.0,0.4," 4,24","41,65",8,-5,1002,1036
England,Premier L,,,10/30/2021,1800,10,Man City,3 (2),C Palace,15 (18),41.376,2.417,2.92,58.624,1.706,1.43,74.336,1.345,1.14,16.108,6.208,9.25,9.556,10.465,21.0,2-0 (13.87); 1-0 (10.33); 2-1 ( 9.87); 3-0 ( 9.43); 1-1 ( 7.35);,169,0-2 (0-1),0,2,0,1,2059,1674,385,3.185,2.553,0.632,2.302,1.112,1.19,0.883,1.441,-0.558,49.573,46.965,50.427,53.035,10.3,20.7,27.8,18.9,13.0,49.9,35.5,10.0,4.1,0.5,," 6,88",9,1,1009,1012
England,Premier L,,,10/30/2021,1800,10,Newcastle,19 (19),Chelsea,1 (2),47.884,2.088,1.98,52.116,1.919,1.92,20.895,4.786,8.43,22.185,4.508,4.52,56.921,1.757,1.46,0-1 (12.19); 0-2 (11.73); 1-1 ( 8.96); 1-2 ( 8.62); 0-0 ( 7.00);,175,0-3 (0-0),0,3,0,0,1643,1964,-321,2.677,2.826,-0.149,1.112,1.818,-0.706,1.565,1.009,0.557,49.521,49.573,50.479,50.427,41.9,30.8,17.1,8.0,1.7,16.7,29.1,28.0,16.5,5.7,,"65,77,81",-7,4,1016,1019
England,Premier L,,,10/30/2021,1800,10,Watford,14 (16),Southampton,16 (15),52.083,1.92,2.05,47.917,2.087,1.86,42.992,2.326,3.22,25.27,3.957,3.54,31.738,3.151,2.33,1-0 (11.81); 1-1 ( 9.64); 0-0 ( 9.24); 2-0 ( 8.34); 0-1 ( 7.53);,321,0-1 (0-1),0,1,0,1,1665,1644,21,2.744,2.661,0.083,1.126,1.268,-0.142,1.618,1.393,0.225,48.744,52.137,51.256,47.863,25.8,33.0,23.3,12.7,4.0,35.8,29.2,21.4,10.2,2.8,,20,3,-2,1025,1004
England,Premier L,,,10/30/2021,2030,10,Tottenham,6 (5),Man Utd,7 (8),51.257,1.951,1.96,48.743,2.052,1.94,40.328,2.48,3.18,25.619,3.903,3.74,34.053,2.937,2.27,1-1 (12.11); 1-0 (11.56); 2-1 ( 8.12); 0-1 ( 7.82); 2-0 ( 7.75);,405,0-3 (0-1),0,3,0,1,1791,1856,-65,2.86,2.755,0.105,1.746,1.718,0.028,1.114,1.037,0.077,54.131,52.422,45.869,47.578,23.7,36.7,24.6,12.0,2.2,31.5,33.0,19.2,10.1,4.6,,"39,64,86",-4,-18,1001,1020
England,Premier L,,,10/31/2021,1700,10,Norwich,20 (20),Leeds,17 (16),56.987,1.755,2.06,43.013,2.325,1.85,30.547,3.274,3.66,26.689,3.747,3.72,42.764,2.338,2.08,1-0 (11.31); 1-1 (10.94); 0-0 (10.64); 0-1 (10.29); 1-2 ( 8.93);,129,1-2 (0-0),1,2,0,0,1554,1743,-189,2.615,2.979,-0.364,0.845,1.489,-0.645,1.77,1.489,0.281,43.478,53.191,56.522,46.809,35.0,37.2,17.8,7.7,2.3,30.4,29.4,24.0,9.3,5.4,58,"56,60",1,-10,1011,1035
England,Premier L,,,10/31/2021,1930,10,Aston Villa,13 (7),West Ham,4 (4),50.412,1.984,2.08,49.588,2.017,1.83,34.181,2.926,2.94,25.855,3.868,3.5,39.965,2.502,2.52,1-1 (12.61); 1-0 (10.48); 0-1 ( 8.48); 1-2 ( 8.26); 2-1 ( 7.51);,402,1-4 (1-2),1,4,1,2,1731,1867,-136,2.717,2.781,-0.063,1.068,1.333,-0.266,1.65,1.447,0.202,49.789,54.416,50.211,45.584,26.1,38.8,23.1,9.9,1.9,27.0,32.5,21.3,11.9,5.2,34," 7,38,80,84",-10,-2,1003,1022
England,Premier L,,,11/1/2021,2300,10,Wolves,11 (17),Everton,8 (12),54.845,1.823,1.57,45.155,2.215,2.54,41.799,2.392,2.3,26.631,3.755,3.19,31.571,3.168,3.66,1-0 (12.73); 1-1 (12.03); 0-0 ( 8.76); 0-1 ( 8.28); 1-2 ( 7.97);,628,2-1 (2-0),2,1,2,0,1709,1716,-7,2.358,2.675,-0.317,1.163,1.393,-0.231,1.195,1.282,-0.087,49.593,52.137,50.407,47.863,25.4,36.9,21.9,11.9,3.1,34.5,32.6,21.6,8.7,2.3,"28,32",66,20,-13,1031,1017
England,Premier L,,,11/5/2021,2300,11,Southampton,14 (13),Aston Villa,15 (17),53.755,1.86,2.13,46.245,2.162,1.79,42.19,2.37,2.17,26.188,3.819,3.59,31.623,3.162,3.54,1-0 (11.93); 1-1 (11.58); 0-0 ( 8.70); 0-1 ( 8.45); 2-0 ( 7.68);,520,1-0 (1-0),1,0,1,0,1670,1699,-29,2.656,2.727,-0.071,1.267,1.067,0.2,1.389,1.66,-0.27,51.989,50.0,48.011,50.0,25.6,35.1,22.6,12.3,3.4,34.0,33.0,21.1,8.4,2.8, 3,,-2,-10,1004,1003
England,Premier L,,,11/6/2021,1530,11,Man Utd,5 (9),Man City,3 (4),46.372,2.156,2.27,53.628,1.865,1.7,32.337,3.092,4.79,24.618,4.062,4.21,43.045,2.323,1.73,0-2 ( 8.87); 1-2 ( 8.61); 0-1 ( 8.26); 1-1 ( 8.02); 2-2 ( 7.63);,148,0-2 (0-2),0,2,0,2,1894,2002,-108,2.756,3.182,-0.426,1.722,2.295,-0.574,1.034,0.886,0.148,52.273,49.432,47.727,50.568,30.6,29.7,26.3,8.7,4.7,24.5,27.0,29.0,15.5,2.7,," 7,45",-30,9,1020,1009
England,Premier L,,,11/6/2021,1800,11,Brentford,12 (17),Norwich,20 (20),58.755,1.702,1.93,41.245,2.425,1.97,55.204,1.811,1.68,23.863,4.191,4.07,20.933,4.777,5.46,1-0 (16.09); 2-0 (14.90); 0-0 (10.20); 1-1 ( 9.39); 2-1 ( 8.70);,83,1-2 (0-2),1,2,0,2,1679,1539,140,2.4,2.617,-0.217,1.2,0.846,0.354,1.2,1.772,-0.572,50.0,43.827,50.0,56.173,20.6,32.5,30.1,10.8,4.8,49.5,28.9,10.8,8.4,2.4,60," 6,29",2,1,1059,1011
England,Premier L,,,11/6/2021,1800,11,Chelsea,1 (1),Burnley,18 (18),44.976,2.223,2.0,55.024,1.817,1.9,71.668,1.395,1.29,18.041,5.543,5.77,10.291,9.717,13.05,2-0 (13.67); 2-1 (12.20); 1-0 (10.28); 1-1 ( 9.17); 3-0 ( 8.79);,190,1-1 (1-0),1,1,1,0,1979,1639,340,2.827,2.395,0.432,1.821,0.983,0.838,1.006,1.412,-0.406,49.432,44.958,50.568,55.042,12.3,22.1,29.4,18.9,8.9,46.5,41.5,8.4,3.6,0.0,33,79,9,5,1019,1030
England,Premier L,,,11/6/2021,1800,11,C Palace,13 (7),Wolves,7 (6),54.766,1.826,1.56,45.234,2.211,2.58,42.816,2.336,2.37,26.619,3.757,3.16,30.565,3.272,3.52,1-0 (12.59); 1-1 (12.30); 0-0 ( 8.57); 0-1 ( 8.37); 1-2 ( 7.91);,650,2-0 (0-0),2,0,0,0,1730,1723,7,2.551,2.363,0.188,1.115,1.169,-0.055,1.436,1.194,0.243,46.815,50.0,53.185,50.0,24.9,36.6,22.0,11.0,4.3,34.4,33.6,21.6,8.3,2.1,"61,78",,1,20,1012,1031
England,Premier L,,,11/6/2021,2030,11,Brighton,8 (12),Newcastle,19 (19),54.777,1.826,1.95,45.223,2.211,1.95,50.123,1.995,1.61,25.17,3.973,4.2,24.708,4.047,6.11,1-0 (14.27); 1-1 (11.00); 2-0 (10.62); 0-0 ( 8.57); 2-1 ( 8.18);,370,1-1 (1-0),1,1,1,0,1745,1627,118,2.37,2.678,-0.308,0.981,1.108,-0.127,1.389,1.57,-0.181,50.0,49.363,50.0,50.637,20.9,34.8,25.9,12.9,4.0,41.0,31.6,17.8,7.0,2.1,24,66,-5,-8,1036,1016
England,Premier L,,,11/7/2021,1700,11,Arsenal,6 (3),Watford,16 (11),43.944,2.276,2.35,56.056,1.784,1.66,63.593,1.572,1.46,20.658,4.841,4.86,15.748,6.35,7.41,2-0 (11.08); 2-1 (10.64); 1-0 ( 9.40); 1-1 ( 9.02); 3-0 ( 8.36);,234,1-0 (0-0),1,0,0,0,1874,1638,236,2.895,2.735,0.16,1.77,1.12,0.65,1.125,1.615,-0.49,53.693,48.5,46.307,51.5,15.2,23.5,27.7,20.9,9.8,40.0,38.4,16.6,4.2,0.8,56,,7,5,1018,1025
England,Premier L,,,11/7/2021,1700,11,Everton,10 (5),Tottenham,9 (12),56.123,1.782,1.79,43.877,2.279,2.13,40.26,2.484,3.48,27.265,3.668,3.35,32.475,3.079,2.31,1-0 (13.04); 1-1 (13.04); 0-0 ( 8.60); 0-1 ( 8.60); 1-2 ( 8.42);,630,0-0 (0-0),0,0,0,0,1701,1752,-51,2.676,2.861,-0.185,1.392,1.741,-0.349,1.284,1.119,0.165,52.273,53.977,47.727,46.023,25.6,38.8,21.7,10.6,2.6,33.6,33.6,21.7,8.0,2.6,,,-13,-3,1017,1001
England,Premier L,,,11/7/2021,1700,11,Leeds,17 (16),Leicester,11 (9),53.757,1.86,2.01,46.243,2.162,1.88,42.979,2.327,2.69,26.463,3.779,3.49,30.558,3.272,2.76,1-1 (12.55); 1-0 (12.33); 0-1 ( 8.17); 0-0 ( 8.03); 2-1 ( 7.76);,642,1-1 (1-1),1,1,1,1,1757,1766,-9,2.979,2.859,0.12,1.5,1.518,-0.018,1.479,1.341,0.139,54.167,55.435,45.833,44.565,23.9,36.7,22.7,12.1,3.5,33.6,34.2,21.1,8.4,2.0,26,28,-10,10,1035,1042
England,Premier L,,,11/7/2021,1930,11,West Ham,4 (8),Liverpool,2 (1),45.534,2.196,2.65,54.466,1.836,1.52,30.928,3.233,4.47,24.705,4.048,4.4,44.368,2.254,1.75,1-2 ( 9.67); 0-2 ( 8.88); 2-2 ( 8.36); 1-1 ( 8.27); 0-1 ( 7.59);,138,3-2 (1-1),3,2,1,1,1898,2025,-127,2.787,3.114,-0.327,1.341,2.045,-0.705,1.446,1.068,0.378,54.545,53.693,45.455,46.307,29.2,31.8,27.5,7.2,4.3,23.5,26.0,30.4,15.2,2.8," 4,67,74","41,83",3,11,1022,1002
England,Premier L,,,11/20/2021,1530,12,Leicester,12 (12),Chelsea,1 (2),46.658,2.143,1.83,53.342,1.875,2.09,23.134,4.323,5.06,23.003,4.347,3.81,53.862,1.857,1.78,0-1 (11.52); 1-1 (10.23); 0-2 ( 8.68); 1-2 ( 7.70); 0-3 ( 7.07);,301,0-3 (0-2),0,3,0,2,1771,1961,-190,2.856,2.824,0.031,1.516,1.819,-0.302,1.339,1.006,0.334,55.596,49.575,44.404,50.425,37.4,33.2,19.6,7.3,1.6,18.0,30.8,23.2,18.9,6.6,,"14,28,71",4,4,1042,1019
England,Premier L,,,11/20/2021,1800,12,Aston Villa,16 (11),Brighton,7 (7),54.665,1.829,1.85,45.335,2.206,2.07,41.994,2.381,2.5,26.642,3.754,3.37,31.364,3.188,3.08,1-0 (12.97); 1-1 (12.40); 0-0 ( 8.33); 1-2 ( 8.05); 0-1 ( 7.97);,600,2-0 (0-0),2,0,0,0,1683,1733,-50,2.72,2.368,0.352,1.063,0.982,0.081,1.657,1.387,0.27,49.791,50.307,50.209,49.693,24.3,37.8,22.8,11.0,3.3,34.3,32.8,21.3,8.8,2.5,"84,89",,-23,-4,1003,1036
England,Premier L,,,11/20/2021,1800,12,Burnley,18 (16),C Palace,10 (15),56.937,1.756,1.68,43.063,2.322,2.34,39.28,2.546,2.86,27.429,3.646,3.25,33.291,3.004,2.74,1-0 (13.02); 1-1 (12.60); 0-0 ( 9.18); 0-1 ( 8.88); 1-2 ( 8.23);,501,3-3 (2-3),3,3,2,3,1656,1751,-95,2.393,2.549,-0.156,0.983,1.117,-0.134,1.41,1.432,-0.022,45.188,46.667,54.812,53.333,27.0,38.3,21.9,9.7,2.7,34.0,32.9,21.5,9.1,2.1,"19,27,49"," 8,36,42",13,21,1030,1012
England,Premier L,,,11/20/2021,1800,12,Newcastle,19 (19),Brentford,14 (8),52.037,1.922,1.99,47.964,2.085,1.91,41.12,2.432,2.51,25.518,3.919,3.45,33.362,2.997,3.0,1-0 (11.15); 1-1 ( 9.77); 0-0 ( 9.29); 0-1 ( 8.14); 1-2 ( 7.60);,276,3-3 (2-2),3,3,2,2,1638,1647,-9,2.676,2.455,0.222,1.108,1.182,-0.074,1.568,1.273,0.296,49.524,54.545,50.476,45.455,27.4,32.9,21.7,13.0,3.6,33.9,29.7,23.1,10.5,2.1,"10,39,75","11,31,61",-4,-25,1016,1059
England,Premier L,,,11/20/2021,1800,12,Norwich,20 (20),Southampton,13 (14),56.818,1.76,1.93,43.183,2.316,1.98,34.085,2.934,3.53,26.543,3.767,3.53,39.372,2.54,2.19,1-0 (11.92); 0-0 (11.22); 1-1 (10.69); 0-1 (10.07); 1-2 ( 7.96);,158,2-1 (1-1),2,1,1,1,1570,1685,-115,2.62,2.652,-0.032,0.853,1.266,-0.414,1.767,1.385,0.382,44.172,51.841,55.828,48.159,33.9,36.0,16.4,11.3,1.8,33.1,29.7,22.1,8.2,4.4," 7,79", 4,1,12,1011,1004
England,Premier L,,,11/20/2021,1800,12,Watford,17 (18),Man Utd,6 (5),54.287,1.842,2.45,45.713,2.188,1.61,28.441,3.516,6.58,26.306,3.801,4.8,45.253,2.21,1.5,1-1 (11.02); 0-1 (10.68); 1-0 ( 9.30); 1-2 ( 9.30); 0-0 ( 9.01);,231,4-1 (2-0),4,1,2,0,1632,1864,-232,2.726,2.754,-0.027,1.114,1.717,-0.602,1.612,1.037,0.575,48.259,52.125,51.741,47.875,34.8,35.9,20.3,7.3,1.7,25.9,30.7,25.9,13.4,2.1,"28,44",50,4,-13,1025,1020
England,Premier L,,,11/20/2021,1800,12,Wolves,8 (14),West Ham,3 (3),48.833,2.048,1.9,51.167,1.954,2.01,26.196,3.817,3.19,24.396,4.099,3.32,49.408,2.024,2.46,1-1 (11.20); 0-1 (10.62); 1-0 ( 8.16); 1-2 ( 7.80); 0-0 ( 7.74);,281,1-0 (0-0),1,0,0,0,1701,1919,-218,2.36,2.793,-0.433,1.16,1.346,-0.186,1.2,1.448,-0.248,49.6,54.674,50.4,45.326,34.7,36.6,16.7,10.3,1.7,22.3,30.6,21.3,17.4,6.4,58,,8,21,1031,1022
England,Premier L,,,11/20/2021,2030,12,Liverpool,4 (7),Arsenal,5 (11),48.475,2.063,2.64,51.525,1.941,1.54,58.426,1.712,1.55,22.298,4.485,4.68,19.275,5.188,6.09,1-0 (10.40); 2-0 (10.12); 1-1 ( 9.98); 2-1 ( 9.72); 0-0 ( 7.68);,138,4-0 (1-0),4,0,1,0,2003,1879,124,3.119,2.89,0.229,2.045,1.768,0.278,1.074,1.122,-0.048,53.824,53.541,46.176,46.459,19.2,26.0,25.3,16.6,7.9,40.0,38.4,15.2,3.6,2.1,"39,52,73,77",,4,13,1002,1018
England,Premier L,,,11/21/2021,1700,12,Man City,2 (3),Everton,11 (13),39.009,2.563,2.59,60.991,1.64,1.54,72.757,1.374,1.2,16.429,6.087,7.5,10.814,9.247,16.0,2-0 (13.07); 2-1 ( 9.88); 1-0 ( 9.56); 3-0 ( 8.13); 1-1 ( 7.22);,226,3-0 (1-0),3,0,1,0,2031,1698,333,3.178,2.669,0.51,2.295,1.388,0.907,0.884,1.28,-0.397,49.292,52.125,50.708,47.875,9.7,20.7,28.3,17.6,13.7,46.2,34.9,13.2,5.3,0.4,"44,55,86",,-5,-27,1009,1017
England,Premier L,,,11/21/2021,1930,12,Tottenham,9 (9),Leeds,15 (16),54.455,1.836,2.03,45.545,2.196,1.88,44.044,2.27,1.61,26.53,3.769,4.18,29.426,3.398,6.01,1-1 (12.80); 1-0 (12.77); 0-1 ( 8.22); 0-0 ( 8.20); 1-2 ( 7.60);,679,2-1 (0-1),2,1,0,1,1754,1751,3,2.853,2.959,-0.106,1.737,1.49,0.247,1.116,1.469,-0.353,53.824,55.102,46.176,44.898,23.7,36.9,21.9,12.8,3.6,34.6,34.7,20.6,7.2,2.5,"58,69",44,-11,-4,1001,1035
England,Premier L,,,11/27/2021,1530,13,Arsenal,5 (3),Newcastle,20 (19),46.632,2.144,2.33,53.368,1.874,1.67,63.03,1.587,1.53,21.227,4.711,4.52,15.743,6.352,6.63,2-0 (11.93); 1-0 (10.90); 2-1 ( 9.84); 1-1 ( 8.99); 3-0 ( 8.45);,248,2-0 (0-0),2,0,0,0,1861,1632,229,2.893,2.687,0.206,1.763,1.114,0.649,1.13,1.573,-0.443,53.39,49.684,46.61,50.316,15.5,25.4,27.8,19.7,8.4,42.9,35.4,17.3,3.6,0.8,"56,66",,13,-4,1018,1016
England,Premier L,,,11/27/2021,1800,13,C Palace,10 (6),Aston Villa,15 (20),54.288,1.842,1.68,45.712,2.188,2.3,45.351,2.205,2.36,26.379,3.791,3.26,28.271,3.537,3.43,1-0 (12.57); 1-1 (12.53); 0-0 ( 8.24); 0-1 ( 8.21); 2-0 ( 8.06);,637,1-2 (0-1),1,2,0,1,1751,1708,43,2.56,2.717,-0.157,1.123,1.067,0.057,1.437,1.65,-0.213,46.835,49.583,53.165,50.417,23.4,35.7,22.9,12.7,3.7,35.2,35.1,20.0,7.5,2.1,90,"15,86",21,-23,1012,1003
England,Premier L,,,11/27/2021,1800,13,Liverpool,3 (4),Southampton,13 (14),43.004,2.325,2.9,56.996,1.755,1.44,75.051,1.332,1.25,16.088,6.216,6.75,8.861,11.286,12.0,2-0 (15.76); 2-1 (11.49); 1-0 (10.24); 3-0 ( 9.54); 1-1 ( 7.47);,210,4-0 (3-0),4,0,3,0,2020,1664,356,3.121,2.653,0.469,2.051,1.266,0.785,1.071,1.387,-0.316,53.672,51.977,46.328,48.023,9.9,20.4,31.4,19.0,10.4,50.2,36.6,9.5,3.3,0.4," 2,32,37,52",,4,12,1002,1004
England,Premier L,,,11/27/2021,1800,13,Norwich,19 (19),Wolves,6 (5),53.508,1.869,1.66,46.492,2.151,2.35,37.37,2.676,3.6,26.341,3.796,3.35,36.289,2.756,2.24,1-1 (10.96); 1-0 (10.79); 0-1 ( 8.95); 0-0 ( 8.80); 1-2 ( 8.35);,241,0-0 (0-0),0,0,0,0,1590,1727,-137,2.622,2.349,0.273,0.86,1.159,-0.299,1.762,1.19,0.572,44.512,49.206,55.488,50.794,28.4,34.8,23.2,10.3,2.9,31.0,31.5,24.0,9.1,2.4,,,1,8,1011,1031
England,Premier L,,,11/27/2021,2030,13,Brighton,9 (12),Leeds,17 (16),54.91,1.821,1.85,45.09,2.218,2.06,41.576,2.405,2.23,26.865,3.722,3.34,31.559,3.169,3.64,1-0 (12.85); 1-1 (12.51); 0-0 ( 8.33); 0-1 ( 8.11); 1-2 ( 8.05);,645,0-0 (0-0),0,0,0,0,1707,1736,-29,2.366,2.96,-0.594,0.976,1.48,-0.504,1.39,1.48,-0.09,50.0,56.0,50.0,44.0,24.5,37.8,23.2,11.0,2.9,34.0,33.1,21.3,9.3,2.0,,,-4,-4,1036,1035
England,Premier L,,,11/28/2021,1700,13,Brentford,14 (18),Everton,11 (15),53.289,1.877,1.67,46.711,2.141,2.33,40.847,2.448,2.29,26.085,3.834,3.26,33.067,3.024,3.62,1-0 (11.52); 1-1 (10.90); 0-0 ( 8.88); 0-1 ( 8.41); 1-2 ( 7.73);,446,1-0 (1-0),1,0,1,0,1652,1692,-40,2.75,2.669,0.081,1.333,1.384,-0.051,1.417,1.285,0.131,58.333,51.977,41.667,48.023,26.6,34.5,22.8,11.8,3.3,33.4,31.6,22.4,9.4,2.4,24,,-22,-27,1059,1017
England,Premier L,,,11/28/2021,1700,13,Leicester,12 (14),Watford,16 (12),53.058,1.885,2.09,46.942,2.13,1.81,47.861,2.089,1.69,25.531,3.917,4.05,26.608,3.758,5.33,1-0 (13.35); 1-1 (11.78); 2-0 ( 8.97); 2-1 ( 7.90); 0-0 ( 7.81);,576,4-2 (3-1),4,2,3,1,1744,1679,65,2.856,2.738,0.118,1.511,1.129,0.382,1.345,1.609,-0.264,55.396,48.515,44.604,51.485,21.0,35.9,24.1,13.0,4.3,37.2,32.8,20.3,7.4,2.0,"16,34,42,68","30,61",-10,10,1042,1025
England,Premier L,,,11/28/2021,1700,13,Man City,2 (2),West Ham,4 (3),49.538,2.019,2.65,50.462,1.982,1.51,59.194,1.689,1.27,23.093,4.33,6.5,17.713,5.646,11.0,1-1 (12.20); 2-1 (11.39); 1-0 (10.96); 2-0 (10.24); 3-1 ( 8.25);,108,2-1 (1-0),2,1,1,0,2036,1892,144,3.178,2.788,0.39,2.297,1.342,0.955,0.881,1.446,-0.565,49.153,54.52,50.847,45.48,16.9,28.7,26.8,19.4,4.6,38.2,42.5,14.8,1.8,2.7,"33,90",90,-5,12,1009,1022
England,Premier L,,,11/28/2021,1930,13,Chelsea,1 (1),Man Utd,8 (6),46.868,2.134,1.98,53.133,1.882,1.9,65.022,1.538,1.58,19.966,5.009,4.21,15.012,6.661,6.44,2-0 (12.72); 1-0 (10.62); 2-1 (10.10); 1-1 ( 8.43); 0-0 ( 7.34);,218,1-1 (0-0),1,1,0,0,1987,1816,171,2.825,2.76,0.065,1.822,1.715,0.107,1.003,1.045,-0.042,49.435,52.26,50.565,47.74,16.1,23.3,27.9,14.2,12.8,45.6,36.2,11.9,4.5,1.8,69,50,5,-15,1019,1020
England,Premier L,,,11/30/2021,2230,14,Newcastle,20 (20),Norwich,19 (18),54.176,1.846,2.01,45.824,2.182,1.9,43.309,2.309,2.09,25.907,3.86,3.6,30.784,3.248,3.75,1-0 (11.26); 1-1 (11.01); 0-0 ( 9.86); 0-1 ( 9.63); 2-0 ( 7.04);,125,1-1 (0-0),1,1,0,0,1624,1592,32,2.685,2.606,0.078,1.11,0.855,0.256,1.574,1.752,-0.177,49.527,44.242,50.473,55.758,28.0,32.0,20.0,15.2,4.0,35.2,34.4,19.2,7.2,2.4,61,79,-1,7,1016,1011
England,Premier L,,,11/30/2021,2315,14,Leeds,17 (17),C Palace,10 (13),55.225,1.811,1.87,44.776,2.233,2.04,42.948,2.328,2.36,26.696,3.746,3.39,30.356,3.294,3.31,1-0 (12.63); 1-1 (12.30); 0-0 ( 8.78); 0-1 ( 8.55); 1-2 ( 7.86);,661,1-0 (0-0),1,0,0,0,1740,1723,17,2.902,2.562,0.34,1.451,1.123,0.328,1.451,1.438,0.012,54.902,47.003,45.098,52.997,25.3,36.4,21.6,11.0,4.3,34.7,33.8,21.6,7.8,2.1,90,,-2,21,1035,1012
England,Premier L,,,12/1/2021,2230,14,Watford,16 (16),Chelsea,1 (1),49.859,2.006,2.2,50.141,1.994,1.74,19.761,5.061,11.04,22.702,4.405,5.51,57.538,1.738,1.32,0-1 (12.67); 0-2 (10.41); 1-1 (10.31); 1-2 ( 8.48); 0-0 ( 7.69);,208,1-2 (1-1),1,2,1,1,1662,1973,-311,2.754,2.823,-0.069,1.133,1.82,-0.687,1.621,1.003,0.618,48.768,49.577,51.232,50.423,42.5,34.6,13.9,7.2,1.4,18.1,29.8,24.5,16.3,7.6,43,"29,72",10,5,1025,1019
England,Premier L,,,12/1/2021,2230,14,West Ham,4 (7),Brighton,9 (8),46.54,2.149,1.72,53.46,1.871,2.23,59.149,1.691,2.04,22.301,4.484,3.45,18.551,5.391,4.49,2-1 (11.27); 2-0 (10.92); 1-1 ( 9.79); 1-0 ( 9.49); 3-1 ( 6.90);,338,1-1 (1-0),1,1,1,0,1884,1702,182,2.789,2.352,0.437,1.341,0.97,0.371,1.448,1.382,0.066,54.648,49.697,45.352,50.303,17.4,25.1,28.9,17.7,6.8,37.8,39.0,17.1,5.3,0.8, 5,89,12,-7,1022,1036
England,Premier L,,,12/1/2021,2230,14,Wolves,6 (12),Burnley,18 (19),54.677,1.829,1.73,45.324,2.206,2.21,46.042,2.172,1.88,25.994,3.847,3.43,27.964,3.576,4.94,1-0 (13.49); 1-1 (11.07); 2-0 ( 9.30); 0-0 ( 8.66); 1-2 ( 7.89);,487,0-0 (0-0),0,0,0,0,1724,1655,69,2.331,2.408,-0.078,1.15,0.992,0.158,1.181,1.417,-0.236,48.819,45.417,51.181,54.583,22.9,35.7,24.6,11.7,3.9,37.8,31.0,22.1,6.3,2.4,,,4,15,1031,1030
England,Premier L,,,12/1/2021,2230,14,Southampton,15 (11),Leicester,10 (9),55.949,1.787,2.06,44.051,2.27,1.83,39.122,2.556,2.42,27.037,3.699,3.57,33.842,2.955,3.02,1-0 (12.60); 1-1 (12.08); 0-0 ( 9.14); 0-1 ( 8.76); 1-2 ( 8.25);,509,2-2 (2-1),2,2,2,1,1658,1760,-102,2.656,2.867,-0.211,1.262,1.52,-0.258,1.394,1.348,0.047,51.831,55.556,48.169,44.444,27.2,37.5,22.0,9.6,3.1,33.6,32.2,22.0,9.6,1.9," 3,34","22,49",6,-10,1004,1042
England,Premier L,,,12/1/2021,2315,14,Aston Villa,13 (8),Man City,2 (3),45.601,2.193,2.09,54.399,1.838,1.81,17.976,5.563,7.4,21.689,4.611,4.69,60.335,1.657,1.48,0-1 (12.20); 1-1 (10.35); 0-2 ( 9.75); 0-3 ( 8.53); 1-2 ( 8.27);,234,1-2 (0-2),1,2,0,2,1735,2043,-308,2.718,3.177,-0.46,1.071,2.296,-1.225,1.647,0.882,0.766,49.793,49.296,50.207,50.704,40.8,34.6,17.0,6.4,0.8,14.4,29.9,23.9,20.9,7.2,47,"27,43",-12,-4,1003,1009
England,Premier L,,,12/1/2021,2315,14,Everton,14 (9),Liverpool,3 (2),45.092,2.218,2.36,54.908,1.821,1.65,15.975,6.26,9.13,20.659,4.84,5.18,63.366,1.578,1.38,0-1 (10.58); 0-2 (10.16); 1-1 ( 9.87); 1-2 ( 9.48); 0-3 ( 8.95);,205,1-4 (1-2),1,4,1,2,1675,2025,-350,2.665,3.124,-0.459,1.38,2.056,-0.676,1.285,1.068,0.217,51.831,53.521,48.169,46.479,41.8,39.0,12.1,5.8,0.9,15.6,25.3,24.3,21.4,8.7,38," 9,19,64,79",-18,-3,1017,1002
