country,league,alert,verif,datameci,orameci,etapa,txtechipa1,place1,txtechipa2,place2,underprob,underoddsc,cotau,overprob,overoddsc,cotao,homeprob,homeoddsc,cotaa,drawprob,drawoddsc,cotae,awayprob,awayoddsc,cotad,score,validated,result,scor1,scor2,scorp1,scorp2,elohomeo,eloawayo,elodiff,totalgh,totalga,totaldiff,scoredh,scoreda,scodiff,receivedh,receiveda,recdiff,ggh,gga,ngh,nga,gh0,gh1,gh2,gh3,gh4,ga0,ga1,ga2,ga3,ga4,goalminh,goalmina,formah,formaa,codechipa1,codechipa2
England,Premier L,,,9/1/2018,1800,04,Brighton,12 (8),Fulham,11 (16),55.916,1.788,1.917,44.084,2.268,2.01,44.531,2.246,2.26,26.371,3.792,3.42,29.098,3.437,3.47,1-0 (13.31); 1-1 (11.02); 2-0 ( 9.41); 0-0 ( 9.34); 2-1 ( 7.79);,357,2-2 (0-1),2,2,0,1,1690,1720,-30,2.341,3.341,-1,0.902,1.098,-0.195,1.439,2.244,-0.805,41.463,60.976,58.537,39.024,24.7,35.2,24.9,10.6,3.3,37.8,31.3,20.7,7.2,3,,,0,0,01036,01010
England,Premier L,,,9/1/2018,2030,04,Man City,5 (4),Newcastle,17 (10),37.5,2.667,3.3,62.5,1.6,1.35,75.438,1.326,1.119,15.563,6.426,10.75,9,11.111,27.76,2-0 (18.75); 3-0 (11.25); 2-1 (10.31); 1-0 ( 7.50); 2-2 ( 6.56);,40,2-1 (1-1),2,1,1,1,2162,1719,443,3.29,2.619,0.671,2.337,1.084,1.253,0.953,1.535,-0.582,54.404,44.516,45.596,55.484,7.5,15,37.5,22.5,7.5,50,27.5,17.5,5,0,,,0,0,01009,01016
England,Premier L,,,9/2/2018,1630,04,Cardiff,15 (14),Arsenal,9 (13),56.831,1.76,2.33,43.169,2.316,1.671,30.084,3.324,6.33,27.158,3.682,4.46,42.758,2.339,1.561,0-1 (12.18); 1-1 (11.83); 0-0 ( 9.63); 1-0 ( 9.36); 0-2 ( 7.82);,122,2-3 (1-1),2,3,1,1,1629,1838,-209,2.634,2.974,-0.34,0.78,1.865,-1.085,1.854,1.109,0.745,39.024,52.332,60.976,47.668,35.4,34.4,22.1,5.7,2.4,27.2,34.4,22.1,13.9,0.8,,,0,0,01039,01018
England,Premier L,,,9/2/2018,1900,04,Watford,4 (2),Tottenham,2 (1),43.023,2.324,2.31,56.977,1.755,1.684,16.847,5.936,5.62,20.888,4.788,3.96,62.265,1.606,1.689,0-2 (11.89); 1-2 (11.33); 0-1 (10.15); 1-1 ( 9.68); 0-3 ( 7.53);,133,2-1 (0-0),2,1,0,0,1735,2070,-335,2.692,2.865,-0.173,1.12,1.813,-0.694,1.573,1.052,0.521,47.009,50.259,52.991,49.741,38.6,36.8,16.5,6.7,0.7,12.3,26.3,30.8,19.5,8.2,,,0,0,01025,01001
England,Premier L,,,9/2/2018,1900,04,Burnley,18 (19),Man Utd,13 (14),48.244,2.073,1.862,51.756,1.932,2.06,24.172,4.137,6.72,23.79,4.203,4.02,52.038,1.922,1.602,0-1 (12.22); 1-1 (10.88); 0-0 ( 7.64); 0-2 ( 7.64); 0-3 ( 7.64);,150,0-2 (0-2),0,2,0,2,1671,1927,-256,2.222,2.487,-0.265,0.906,1.56,-0.654,1.316,0.927,0.389,45.299,46.632,54.701,53.368,38.2,34,15.3,10.6,1.3,20,32,20,20,6,,,0,0,01030,01020
England,Premier L,,,9/15/2018,1530,05,Tottenham,5 (8),Liverpool,1 (3),48.909,2.045,2.21,51.091,1.957,1.746,58.189,1.719,3.22,22.171,4.51,3.69,19.64,5.092,2.28,1-0 (12.01); 1-1 (11.92); 2-0 (10.73); 2-1 (10.65); 0-0 ( 6.50);,63,1-2 (0-1),1,2,0,1,2038,2027,11,2.866,3.175,-0.309,1.809,1.995,-0.186,1.057,1.18,-0.124,50.515,56.186,49.485,43.814,16.3,30.1,26.9,14.2,4.7,39.9,39.6,7.9,11.1,0,90,,0,0,01001,01002
England,Premier L,,,9/15/2018,1800,05,Newcastle,18 (17),Arsenal,9 (9),55.554,1.8,2.23,44.446,2.25,1.729,34.278,2.917,4.15,27.205,3.676,3.85,38.517,2.596,1.925,1-1 (12.92); 1-0 (11.26); 0-1 (10.26); 0-0 ( 8.94); 1-2 ( 7.81);,208,1-2 (0-0),1,2,0,0,1717,1851,-134,2.622,2.985,-0.363,1.083,1.871,-0.788,1.538,1.113,0.425,44.872,52.577,55.128,47.423,30.1,37.9,20.1,10.5,1.4,29.7,34.1,20.6,11,3.3,90,,0,0,01016,01018
England,Premier L,,,9/15/2018,1800,05,Man City,4 (2),Fulham,13 (15),37.063,2.698,3.9,62.938,1.589,1.27,76.688,1.304,1.112,15,6.667,11.35,8.313,12.03,23,2-0 (18.75); 3-0 (11.25); 2-1 (10.31); 1-0 ( 8.75); 2-2 ( 6.56);,40,3-0 (2-0),3,0,2,0,2163,1723,440,3.289,3.357,-0.068,2.335,1.119,1.216,0.954,2.238,-1.284,54.639,61.905,45.361,38.095,5,17.5,37.5,22.5,7.5,50,27.5,17.5,5,0,,,0,0,01009,01010
England,Premier L,,,9/15/2018,1800,05,Bournemouth,6 (5),Leicester,8 (10),56.513,1.77,2.02,43.487,2.3,1.9,45.556,2.195,2.45,26.835,3.726,3.5,27.609,3.622,3.06,1-0 (14.10); 1-1 (12.89); 0-0 ( 8.71); 2-0 ( 8.34); 0-1 ( 7.97);,336,4-2 (3-0),4,2,3,0,1752,1738,14,2.975,2.84,0.135,1.28,1.436,-0.156,1.695,1.404,0.291,57.627,55.128,42.373,44.872,23.3,37.7,22.3,12.5,3.2,37.4,34.2,19.3,6.8,2.3,,,0,0,01063,01042
England,Premier L,,,9/15/2018,1800,05,Chelsea,2 (4),Cardiff,16 (17),44.643,2.24,2.73,55.357,1.806,1.497,74.294,1.346,1.178,16.184,6.179,7.75,9.522,10.502,19,2-0 (17.00); 1-0 (10.77); 3-0 (10.77); 2-1 (10.50); 1-1 ( 6.65);,94,4-1 (2-1),4,1,2,1,1931,1615,316,2.814,2.69,0.124,1.856,0.81,1.046,0.959,1.881,-0.922,50.515,40.476,49.485,59.524,10.8,20.2,31.9,20.2,11.7,53.3,32.9,8.5,5.3,0,,,0,0,01019,01039
England,Premier L,,,9/15/2018,1800,05,Huddersfield,17 (16),Crystal Palace,15 (8),55.098,1.815,1.584,44.902,2.227,2.5,45.031,2.221,3.31,27.028,3.7,3.21,27.941,3.579,2.46,1-0 (11.92); 2-0 (10.85); 1-1 (10.82); 2-1 ( 9.85); 0-0 ( 8.31);,135,0-1 (0-1),0,1,0,1,1596,1733,-137,2.333,2.531,-0.198,0.714,1.119,-0.404,1.619,1.412,0.207,33.333,46.907,66.667,53.093,23.2,33.3,30.3,9.6,2.9,35.8,32.5,24.4,4.4,2.9,,,0,0,01064,01012
England,Premier L,,,9/15/2018,2030,05,Watford,3 (1),Man Utd,10 (6),47.077,2.124,1.877,52.924,1.89,2.05,23.624,4.233,4.1,23.286,4.294,3.64,53.09,1.884,2,0-1 (12.04); 1-1 (10.92); 0-2 ( 8.40); 1-2 ( 7.63); 2-1 ( 6.66);,192,1-2 (0-2),1,2,0,2,1766,1944,-178,2.695,2.485,0.21,1.127,1.562,-0.435,1.568,0.923,0.645,47.458,46.392,52.542,53.608,36.7,33.3,20.3,7.2,1,17.4,32.8,22.9,17.1,7.2,,,0,0,01025,01020
England,Premier L,,,9/16/2018,1630,05,Wolves,11 (13),Burnley,19 (16),55.034,1.817,1.751,44.966,2.224,2.2,45.999,2.174,1.74,25.855,3.868,3.65,28.146,3.553,5.8,1-0 (12.35); 2-0 (10.14); 1-1 ( 9.79); 0-0 ( 9.75); 2-1 ( 8.04);,244,1-0 (0-0),1,0,0,0,1687,1653,34,2.25,2.22,0.03,1,0.898,0.102,1.25,1.322,-0.072,50,44.915,50,55.085,25.2,31.9,26.2,11,4.5,38.7,30.7,20.9,6.1,3.6,,,0,0,01031,01030
England,Premier L,,,9/16/2018,1900,05,Everton,7 (7),West Ham,20 (20),55.231,1.811,2.04,44.769,2.234,1.877,50.756,1.97,2.17,25.259,3.959,3.42,23.985,4.169,3.74,1-0 (13.82); 2-0 (10.42); 1-1 (10.23); 0-0 ( 9.41); 2-1 ( 7.71);,270,1-3 (1-2),1,3,1,2,1761,1661,100,2.747,2.768,-0.021,1.448,1.268,0.18,1.299,1.5,-0.201,52.062,54.639,47.938,45.361,22.4,32.9,24.8,13.3,4.8,42,31.1,19.6,4.8,2.5,,,0,0,01017,01022
England,Premier L,,,9/17/2018,2300,05,Southampton,12 (15),Brighton,14 (19),54.539,1.834,1.613,45.461,2.2,2.44,45.62,2.192,2.03,25.933,3.856,3.32,28.447,3.515,4.39,1-0 (12.64); 1-1 (10.78); 2-0 ( 9.40); 0-0 ( 8.99); 2-1 ( 8.01);,333,2-2 (1-0),2,2,1,0,1689,1686,3,2.459,2.381,0.078,1.284,0.929,0.355,1.175,1.452,-0.277,45.876,42.857,54.124,57.143,24.1,33.9,25.2,11.1,4.2,37.3,31.8,21,6.6,3.3,,90,0,0,01004,01036
England,Premier L,,,9/22/2018,1530,06,Fulham,15 (11),Watford,4 (8),55.821,1.791,2.17,44.179,2.264,1.775,43.096,2.32,2.58,26.96,3.709,3.48,29.944,3.34,2.8,1-0 (12.49); 1-1 (12.42); 0-0 ( 8.90); 0-1 ( 8.85); 2-0 ( 7.85);,360,1-1 (0-1),1,1,0,1,1720,1750,-30,3.349,2.697,0.651,1.093,1.126,-0.033,2.256,1.571,0.684,60.465,47.899,39.535,52.101,25.5,35.8,22.5,12.2,3.6,34.9,34.7,20.8,7.2,2.2,,,0,0,01010,01025
England,Premier L,,,9/22/2018,1800,06,Leicester,10 (10),Huddersfield,18 (19),61.145,1.635,1.657,38.855,2.574,2.36,48.835,2.048,1.671,26.72,3.742,3.71,24.445,4.091,6.5,1-0 (17.75); 0-0 (11.65); 1-1 (11.35); 2-0 ( 9.09); 0-1 ( 7.45);,97,3-1 (1-1),3,1,1,1,1717,1578,139,2.86,2.302,0.558,1.439,0.698,0.742,1.42,1.605,-0.184,55.414,32.558,44.586,67.442,25,38.1,19.5,12.3,5.1,46.6,29.8,15.4,4.1,4.1,,,0,0,01042,01064
England,Premier L,,,9/22/2018,1800,06,Man Utd,8 (13),Wolves,9 (11),38.752,2.581,2.01,61.248,1.633,1.909,75.44,1.326,1.632,15.85,6.309,4.01,8.71,11.481,6.25,2-0 (13.67); 2-1 (11.80); 1-0 ( 9.76); 3-0 ( 9.26); 1-1 ( 8.43);,186,1-1 (1-0),1,1,1,0,1959,1699,260,2.487,2,0.487,1.564,1,0.564,0.923,1,-0.077,46.667,40,53.333,60,7.2,21.5,30.1,20.4,12.9,45.4,39.2,11.2,3.2,1,,,0,0,01020,01031
England,Premier L,,,9/22/2018,1800,06,Liverpool,2 (5),Southampton,13 (9),45.485,2.199,2.68,54.515,1.834,1.515,72.748,1.375,1.207,17.264,5.792,6.96,9.988,10.012,16.01,2-0 (14.34); 1-0 (12.26); 3-0 ( 9.38); 2-1 ( 8.69); 1-1 ( 7.43);,130,3-0 (3-0),3,0,3,0,2053,1683,370,3.174,2.467,0.708,1.995,1.287,0.708,1.179,1.179,0,56.41,46.154,43.59,53.846,11.9,23,26.9,17.6,12.3,53.3,32.3,10.7,3,0.7,,,0,0,01002,01004
England,Premier L,,,9/22/2018,1800,06,Crystal Palace,12 (20),Newcastle,19 (15),54.502,1.835,1.769,45.498,2.198,2.17,47.673,2.098,2.15,25.881,3.864,3.4,26.446,3.781,3.84,1-0 (13.49); 1-1 (11.75); 2-0 ( 9.08); 0-0 ( 8.44); 2-1 ( 7.91);,338,0-0 (0-0),0,0,0,0,1750,1698,52,2.523,2.624,-0.101,1.118,1.083,0.035,1.405,1.541,-0.136,46.667,45.223,53.333,54.777,22.2,35.5,23.9,12.4,4.1,38,33.1,19.8,7.1,2,,,0,0,01012,01016
England,Premier L,,,9/22/2018,1800,06,Cardiff,17 (15),Man City,3 (7),29.962,3.338,2.95,70.039,1.428,1.42,11.688,8.556,20.5,19.523,5.122,8.02,68.79,1.454,1.162,1-2 (12.20); 1-1 (10.19); 1-3 (10.19); 0-2 ( 8.18); 0-1 ( 6.83);,21,0-5 (0-3),0,5,0,3,1609,2165,-556,2.744,3.287,-0.543,0.814,2.338,-1.525,1.93,0.949,0.982,41.86,54.359,58.14,45.641,28.7,42.8,23.8,4.7,0,5,23.8,28.5,23.8,14.2,,,0,0,01039,01009
England,Premier L,,,9/22/2018,1800,06,Burnley,20 (19),Bournemouth,5 (10),57.121,1.751,1.819,42.879,2.332,2.11,39.683,2.52,3,27.133,3.686,3.38,33.185,3.013,2.57,1-0 (12.04); 1-1 (11.55); 0-0 ( 9.73); 0-1 ( 9.33); 2-0 ( 8.80);,223,4-0 (2-0),4,0,2,0,1640,1772,-132,2.21,3,-0.79,0.891,1.303,-0.412,1.319,1.697,-0.378,44.538,57.983,55.462,42.017,28.2,34.9,25.5,7.1,3.5,34.5,33.1,20.1,8.9,2.6,,,0,0,01030,01063
England,Premier L,,,9/22/2018,2030,06,Brighton,14 (7),Tottenham,6 (3),45.674,2.189,2.12,54.326,1.841,1.806,19.155,5.22,5.5,22.324,4.48,4.16,58.521,1.709,1.666,1-1 (11.87); 0-1 (10.83); 1-2 (10.15); 0-2 ( 9.26); 1-3 ( 6.66);,162,1-2 (0-1),1,2,0,1,1691,2011,-320,2.419,2.867,-0.448,0.953,1.805,-0.852,1.465,1.062,0.404,44.186,50.769,55.814,49.231,36.6,40.1,14.1,7.4,1.2,15.1,29.6,25.3,16.6,9.8,90,,0,0,01036,01001
England,Premier L,,,9/23/2018,1630,06,West Ham,16 (17),Chelsea,1 (2),46.228,2.163,2.5,53.772,1.86,1.588,23.048,4.339,5.9,22.955,4.356,4.51,53.997,1.852,1.584,0-1 (11.48); 1-1 (10.85); 0-2 ( 8.71); 1-2 ( 8.24); 0-0 ( 6.42);,186,0-0 (0-0),0,0,0,0,1706,1936,-230,2.774,2.826,-0.051,1.277,1.867,-0.59,1.497,0.959,0.538,54.872,50.769,45.128,49.231,36.9,34.9,15.5,11.2,1,17.4,31.1,23.6,17.2,8.6,,,0,0,01022,01019
England,Premier L,,,9/23/2018,1900,06,Arsenal,7 (12),Everton,11 (14),49.132,2.035,2.58,50.868,1.966,1.531,59.274,1.687,1.473,22.602,4.424,4.98,18.124,5.517,7.11,1-0 (12.49); 2-0 (10.98); 1-1 (10.28); 2-1 ( 9.04); 0-0 ( 6.83);,194,2-0 (0-0),2,0,0,0,1869,1715,154,2.985,2.754,0.231,1.872,1.446,0.426,1.113,1.308,-0.195,52.821,52.308,47.179,47.692,16.3,29.8,26.2,15.4,6.7,41.9,34.5,18,4.6,1,,,0,0,01018,01017
England,Premier L,,,9/29/2018,1530,07,West Ham,17 (16),Man Utd,7 (5),47.486,2.106,2.09,52.514,1.904,1.833,20.746,4.82,4.15,22.812,4.384,3.72,56.442,1.772,1.961,0-1 (11.20); 1-1 (10.82); 0-2 (10.59); 1-2 (10.23); 0-0 ( 6.32);,190,3-1 (2-0),3,1,2,0,1713,1943,-230,2.76,2.485,0.276,1.27,1.561,-0.291,1.49,0.923,0.566,54.592,46.939,45.408,53.061,38.1,36.8,14.7,9.4,0.5,16.6,29.4,27.8,16.3,7.3,,,0,0,01022,01020
England,Premier L,,,9/29/2018,1800,07,Huddersfield,20 (18),Tottenham,5 (1),45.038,2.22,2,54.962,1.819,1.925,19.904,5.024,7.14,21.447,4.663,4.15,58.649,1.705,1.558,0-1 (11.05); 0-2 (11.05); 0-3 ( 8.60); 0-0 ( 7.44); 1-1 ( 6.60);,35,0-2 (0-2),0,2,0,2,1565,2019,-454,2.341,2.867,-0.526,0.705,1.806,-1.102,1.636,1.061,0.575,34.091,51.02,65.909,48.98,43,25.7,25.7,2.8,2.8,17.3,25.7,25.7,20,8.5,,,0,0,01064,01001
England,Premier L,,,9/29/2018,1800,07,Newcastle,18 (20),Leicester,9 (10),55.166,1.813,1.632,44.834,2.23,2.4,44.198,2.263,2.82,26.41,3.786,3.23,29.392,3.402,2.82,1-0 (12.99); 1-1 (11.43); 0-0 ( 8.91); 2-0 ( 8.83); 0-1 ( 7.83);,376,0-2 (0-1),0,2,0,1,1706,1729,-23,2.608,2.867,-0.259,1.076,1.449,-0.373,1.532,1.418,0.114,44.937,55.696,55.063,44.304,24.4,35.6,24.2,10.9,3.7,36.5,32.1,21.2,7.9,2.3,,,0,0,01016,01042
England,Premier L,,,9/29/2018,1800,07,Man City,2 (1),Brighton,13 (17),34.796,2.874,3.7,65.204,1.534,1.3,75.189,1.33,1.089,15.128,6.61,12.51,9.683,10.328,30.39,2-0 (16.92); 2-1 (13.45); 3-0 (10.41); 3-1 ( 8.27); 2-2 ( 5.62);,34,2-0 (1-0),2,0,1,0,2170,1682,488,3.296,2.432,0.864,2.352,0.955,1.397,0.944,1.477,-0.533,54.082,45.455,45.918,54.545,9.1,11.7,38.2,23.5,11.7,44.3,35.2,14.7,5.8,0,,,0,0,01009,01036
England,Premier L,,,9/29/2018,1800,07,Wolves,10 (8),Southampton,14 (11),53.721,1.861,1.757,46.279,2.161,2.19,46.447,2.153,1.925,25.753,3.883,3.44,27.8,3.597,4.73,1-0 (12.06); 1-1 (10.73); 0-0 ( 8.99); 2-0 ( 8.99); 0-1 ( 7.99);,328,2-0 (0-0),2,0,0,0,1714,1678,36,2,2.469,-0.469,1,1.281,-0.281,1,1.189,-0.189,50,45.918,50,54.082,24.3,32.6,24.3,13.4,4.2,37,32.9,20.4,7.3,2.4,,,0,0,01031,01004
England,Premier L,,,9/29/2018,1800,07,Everton,12 (11),Fulham,15 (18),54.5,1.835,2.49,45.5,2.198,1.591,44.687,2.238,1.704,26.058,3.838,4.14,29.255,3.418,5.2,1-0 (13.21); 1-1 (11.17); 2-0 ( 8.82); 0-0 ( 8.78); 1-2 ( 7.66);,368,3-0 (0-0),3,0,0,0,1703,1716,-13,2.75,3.318,-0.568,1.439,1.091,0.348,1.311,2.227,-0.916,52.041,61.364,47.959,38.636,23.8,35.8,23.9,11.4,3.8,36.9,31.2,21.4,7.8,2.7,,,0,0,01017,01010
England,Premier L,,,9/29/2018,1800,07,Arsenal,6 (7),Watford,4 (8),50.051,1.998,2.85,49.95,2.002,1.44,60.798,1.645,1.485,22.512,4.442,4.83,16.69,5.992,6.98,1-0 (12.37); 2-0 (12.37); 1-1 (10.62); 2-1 (10.62); 0-0 ( 6.59);,189,2-0 (0-0),2,0,0,0,1880,1753,127,2.98,2.692,0.288,1.872,1.125,0.747,1.107,1.567,-0.46,52.551,48.333,47.449,51.667,15.5,29.1,29.1,15.3,6.3,42.5,36.5,15.8,4.2,1,,,0,0,01018,01025
England,Premier L,,,9/29/2018,2030,07,Chelsea,3 (3),Liverpool,1 (2),49.309,2.028,2.36,50.691,1.973,1.657,34.266,2.918,2.79,23.86,4.191,3.55,41.875,2.388,2.65,0-0 ( 9.45); 2-0 ( 9.39); 0-1 ( 9.29); 2-1 ( 9.24); 1-0 ( 8.46);,64,1-1 (1-0),1,1,1,0,1928,2057,-129,2.811,3.173,-0.362,1.857,2,-0.143,0.954,1.173,-0.219,50.51,56.122,49.49,43.878,31.4,28.1,31.2,7.8,1.5,30.1,29.6,14,21.8,1.5,,,0,0,01019,01002
England,Premier L,,,9/30/2018,1900,07,Cardiff,19 (19),Burnley,16 (16),54.718,1.828,1.581,45.282,2.208,2.51,46.211,2.164,2.6,26.068,3.836,3.1,27.721,3.607,3.22,2-0 (11.49); 0-0 (10.45); 1-0 (10.37); 2-1 ( 9.03); 0-1 ( 8.21);,138,1-2 (0-0),1,2,0,0,1603,1683,-80,2.795,2.225,0.57,0.795,0.917,-0.121,2,1.308,0.692,40.909,44.167,59.091,55.833,27,26.8,29.7,13,2.8,38.7,30.4,22.4,5.7,2.8,,,0,0,01039,01030
England,Premier L,,,10/1/2018,2300,07,Bournemouth,8 (5),Crystal Palace,11 (6),56.208,1.779,2.14,43.792,2.284,1.8,43.151,2.317,2.29,26.995,3.704,3.5,29.854,3.35,3.37,1-0 (12.71); 1-1 (12.21); 0-0 ( 9.12); 0-1 ( 8.76); 2-0 ( 8.06);,360,2-1 (1-0),2,1,1,0,1728,1741,-13,3.008,2.51,0.498,1.292,1.112,0.179,1.717,1.398,0.319,57.5,46.429,42.5,53.571,25.7,35.8,22.7,11.3,3.8,35.5,34.1,20.8,7.7,1.9,,,0,0,01063,01012
England,Premier L,,,10/5/2018,2300,08,Brighton,15 (10),West Ham,14 (12),57.67,1.734,1.813,42.33,2.362,2.12,42.692,2.342,2.73,27.277,3.666,3.33,30.031,3.33,2.84,1-0 (13.03); 1-1 (11.57); 0-0 ( 9.69); 2-0 ( 8.99); 0-1 ( 8.61);,346,1-0 (1-0),1,0,1,0,1680,1753,-73,2.422,2.766,-0.344,0.933,1.279,-0.346,1.489,1.487,0.002,44.444,54.822,55.556,45.178,26.4,35.5,24.5,9.2,3.7,36.7,32.6,21.9,6,2.6,,,-2,18,01036,01022
England,Premier L,,,10/6/2018,1800,08,Tottenham,4 (14),Cardiff,19 (18),54.92,1.821,2.66,45.08,2.218,1.5,82.6,1.211,1.256,13.08,7.645,6.3,4.32,23.148,12.49,2-0 (25.92); 1-0 (14.40); 3-0 (12.96); 2-1 ( 8.64); 0-0 ( 7.20);,50,1-0 (1-0),1,0,1,0,2025,1581,444,2.863,2.8,0.063,1.807,0.8,1.007,1.056,2,-0.944,50.761,42.222,49.239,57.778,10,20,36,18,6,72,24,2,2,0,,,-10,-10,01001,01039
England,Premier L,,,10/6/2018,1800,08,Watford,6 (6),Bournemouth,7 (14),57.549,1.738,2.1,42.451,2.356,1.826,43.77,2.285,2.14,27.16,3.682,3.53,29.07,3.44,3.69,1-0 (13.65); 1-1 (12.30); 0-0 ( 9.66); 0-1 ( 8.70); 2-0 ( 8.06);,360,0-4 (0-3),0,4,0,3,1740,1743,-3,2.686,3.008,-0.322,1.116,1.298,-0.182,1.57,1.711,-0.14,47.934,57.851,52.066,42.149,25.9,36.6,21.6,11.3,3.6,37.3,33.6,20,7.2,1.9,,,0,-6,01025,01063
England,Premier L,,,10/6/2018,1800,08,Leicester,8 (9),Everton,11 (16),54.832,1.824,1.97,45.168,2.214,1.952,47.22,2.118,2.21,26.077,3.835,3.45,26.703,3.745,3.56,1-0 (13.87); 1-1 (11.96); 2-0 ( 8.51); 0-0 ( 8.39); 1-2 ( 8.04);,346,1-2 (1-1),1,2,1,1,1765,1729,36,2.862,2.751,0.11,1.453,1.447,0.006,1.409,1.305,0.104,55.346,51.777,44.654,48.223,22.2,36.7,22.5,13,4,37.8,32.6,21.9,5.4,2.3,,,2,-15,01042,01017
England,Premier L,,,10/6/2018,1800,08,Crystal Palace,13 (17),Wolves,9 (10),55.065,1.816,1.74,44.935,2.225,2.22,44.147,2.265,2.88,26.514,3.772,3.22,29.339,3.408,2.74,1-0 (12.67); 1-1 (11.86); 0-0 ( 8.77); 2-0 ( 8.56); 0-1 ( 8.21);,367,0-1 (0-0),0,1,0,0,1725,1732,-7,2.513,2,0.513,1.112,1.143,-0.031,1.401,0.857,0.544,46.701,42.857,53.299,57.143,24.5,35.4,23.9,11.7,3.5,35.8,33.5,20.4,7.9,2.4,,,-10,17,01012,01031
England,Premier L,,,10/6/2018,1800,08,Burnley,12 (15),Huddersfield,20 (19),63.871,1.566,1.505,36.129,2.768,2.71,48.969,2.042,2.34,27.164,3.681,2.99,23.868,4.19,3.88,1-0 (21.35); 1-1 (12.73); 0-0 (11.21); 2-0 ( 8.36); 1-2 ( 6.76);,52,1-1 (1-0),1,1,1,0,1704,1558,146,2.231,2.333,-0.102,0.926,0.689,0.237,1.306,1.644,-0.339,44.628,33.333,55.372,66.667,23.2,44.2,17.3,11.5,3.8,48.3,28.8,15.3,3.8,3.8,,,9,-8,01030,01064
England,Premier L,,,10/6/2018,2030,08,Man Utd,10 (13),Newcastle,18 (15),42.436,2.356,1.925,57.564,1.737,1.99,64.889,1.541,1.45,20.307,4.924,4.56,14.804,6.755,8.72,2-1 (11.71); 2-0 (11.42); 1-1 ( 9.53); 1-0 ( 9.29); 3-1 ( 7.86);,166,3-2 (0-2),3,2,0,2,1902,1669,233,2.492,2.604,-0.111,1.558,1.069,0.489,0.934,1.535,-0.601,47.208,44.654,52.792,55.346,12.9,24,29.5,19.8,9.6,38.7,39.7,16.2,4.8,0.6,90,,-5,-11,01020,01016
England,Premier L,,,10/7/2018,1500,08,Fulham,17 (11),Arsenal,5 (5),49.39,2.025,2.64,50.61,1.976,1.51,26.913,3.716,5.02,24.936,4.01,4.49,48.152,2.077,1.666,1-1 (11.51); 0-1 (10.29); 1-0 ( 8.44); 1-2 ( 8.03); 0-0 ( 7.55);,170,1-5 (1-1),1,5,1,1,1689,1892,-203,3.311,2.975,0.336,1.067,1.873,-0.806,2.244,1.102,1.143,60,52.284,40,47.716,33.1,37,19.4,10,0.5,22.8,31.1,21.7,16.4,6.4,,90,-6,13,01010,01018
England,Premier L,,,10/7/2018,1715,08,Southampton,16 (16),Chelsea,3 (4),48.119,2.078,2.13,51.881,1.927,1.806,24.315,4.113,6.85,23.519,4.252,4.23,52.167,1.917,1.561,0-1 (12.23); 1-1 (10.17); 0-2 ( 8.31); 0-0 ( 7.88); 0-3 ( 7.76);,141,0-3 (0-1),0,3,0,1,1659,1929,-270,2.467,2.807,-0.34,1.274,1.853,-0.579,1.193,0.954,0.239,45.685,50.761,54.315,49.239,39.2,32.6,14.8,11.3,1.4,20.1,31.2,21.2,19.8,5.6,,90,2,1,01004,01019
England,Premier L,,,10/7/2018,1930,08,Liverpool,2 (4),Man City,1 (3),38.192,2.618,2.33,61.808,1.618,1.671,29.683,3.369,2.82,22.485,4.447,3.55,47.832,2.091,2.61,1-1 (16.52); 1-2 (12.37); 1-3 (12.37); 1-0 ( 8.45); 0-1 ( 4.79);,13,0-0 (0-0),0,0,0,0,2055,2171,-116,3.168,3.289,-0.122,1.995,2.35,-0.355,1.173,0.939,0.234,56.345,53.807,43.655,46.193,15.6,53.8,15.3,0,15.3,15.7,30.7,23,23,0,,,10,2,01002,01009
England,Premier L,,,10/20/2018,1530,09,Chelsea,2 (3),Man Utd,8 (8),45.857,2.181,2.13,54.143,1.847,1.806,52.252,1.914,1.704,22.749,4.396,3.93,24.999,4,5.56,1-0 (10.48); 1-1 ( 9.19); 3-0 ( 8.23); 0-0 ( 7.64); 3-1 ( 7.21);,97,2-2 (1-0),2,2,1,0,1948,1907,41,2.808,2.505,0.303,1.859,1.566,0.293,0.949,0.939,0.01,50.505,47.475,49.495,52.525,21,28.8,19.5,22.6,6.1,36.4,31.9,22.6,6.1,2,90,,2,-13,01019,01020
England,Premier L,,,10/20/2018,1800,09,Wolves,7 (7),Watford,9 (12),54.652,1.83,1.847,45.348,2.205,2.08,48.583,2.058,1.787,25.793,3.877,3.63,25.624,3.903,5.38,1-0 (13.20); 1-1 (11.39); 2-0 ( 9.23); 0-0 ( 8.72); 2-1 ( 7.96);,330,0-2 (0-2),0,2,0,2,1757,1689,68,1.875,2.697,-0.822,1.125,1.107,0.018,0.75,1.59,-0.84,37.5,47.541,62.5,52.459,22.6,34.2,23.9,13,4.2,38.6,33.3,20.3,5.7,2.1,,,17,-16,01031,01025
