fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2025-09-20T17:00:00,Ligue 1,Stade Brestois 29,Nice,BTTS_NO,,0.3901684662576523,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.160086273938151,0,False
2025-09-20T19:05:00,Ligue 1,Lens,Lille,OU25_OVER,,0.6056033614480463,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.223694850092281,0,False
2025-09-20T19:05:00,Ligue 1,Lens,Lille,OU25_UNDER,,0.3943966385519537,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.223694850092281,0,False
2025-09-20T19:05:00,Ligue 1,Lens,Lille,BTTS_YES,,0.6405008249005681,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.223694850092281,0,False
2025-09-20T19:05:00,Ligue 1,Lens,Lille,BTTS_NO,,0.3594991750994318,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.223694850092281,0,False
2025-09-21T13:00:00,Ligue 1,Paris FC,Strasbourg,OU25_OVER,,0.5600652509266226,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.996969123453696,0,False
2025-09-21T13:00:00,Ligue 1,Paris FC,Strasbourg,OU25_UNDER,,0.4399347490733774,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.996969123453696,0,False
2025-09-21T13:00:00,Ligue 1,Paris FC,Strasbourg,BTTS_YES,,0.5905615051975265,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.996969123453696,0,False
2025-09-21T13:00:00,Ligue 1,Paris FC,Strasbourg,BTTS_NO,,0.4094384948024735,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.996969123453696,0,False
2025-09-21T15:15:00,Ligue 1,Auxerre,Toulouse,OU25_OVER,,0.4571748687168397,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.538459232150096,0,False
2025-09-21T15:15:00,Ligue 1,Auxerre,Toulouse,OU25_UNDER,,0.5428251312831602,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.538459232150096,0,False
